Time,Load
(sec),(N)
14809.8,126.4019
14809.899,126.48425
14810,126.53354
14810.1,126.58525
14810.199,126.69565
14810.3,126.79756
14810.399,126.90245
14810.5,126.9861
14810.578,127.00917
14810.6,127.0512
14810.699,127.1282
14810.8,127.19561
14810.899,127.28707
14811,127.382
14811.1,127.46739
14811.199,127.54345
14811.3,127.59987
14811.399,127.71638
14811.5,127.7836
14811.6,127.88117
14811.699,127.95785
14811.8,128.07707
14811.899,128.15391
14812,128.20157
14812.1,128.30189
14812.199,128.37781
14812.3,128.47212
14812.399,128.5294
14812.5,128.62736
14812.6,128.71698
14812.699,128.78382
14812.8,128.8646
14812.899,128.93076
14813,129.04929
14813.1,129.09758
14813.199,129.18691
14813.3,129.25963
14813.399,129.35865
14813.5,129.43646
14813.6,129.50437
14813.699,129.59927
14813.8,129.66666
14813.899,129.76481
14814,129.85316
14814.1,129.95668
14814.199,130.03245
14814.3,130.0846
14814.399,130.19294
14814.5,130.26924
14814.6,130.3315
14814.699,130.43909
14814.8,130.51714
14814.899,130.60182
14815,130.68102
14815.1,130.6933
14815.199,130.63873
14815.3,130.58513
14815.399,130.53639
14815.5,130.44986
14815.6,130.37984
14815.699,130.24898
14815.8,130.1652
14815.899,130.0734
14816,129.93392
14816.1,129.83212
14816.199,129.701
14816.3,129.59415
14816.399,129.43918
14816.5,129.35795
14816.6,129.20809
14816.699,129.05812
14816.8,128.93903
14816.899,128.78497
14817,128.66685
14817.1,128.49686
14817.199,128.38496
14817.3,128.23813
14817.399,128.09737
14817.5,127.90032
14817.6,127.7425
14817.699,127.62916
14817.8,127.47726
14817.899,127.33018
14818,127.16211
14818.1,126.99738
14818.199,126.84062
14818.3,126.6903
14818.399,126.55784
14818.5,126.41849
14818.6,126.24601
14818.699,126.08059
14818.8,125.92278
14818.899,125.75592
14819,125.64033
14819.1,125.49514
14819.199,125.35326
14819.3,125.18524
14819.399,125.00234
14819.5,124.84795
14819.6,124.71829
14819.699,124.55322
14819.8,124.41833
14819.899,124.25475
14820,124.09651
14820.1,123.9496
14820.199,123.82049
14820.3,123.70889
14820.399,123.54002
14820.5,123.39523
14820.6,123.24444
14820.699,123.10082
14820.8,122.95137
14820.899,122.79985
14821,122.68975
14821.1,122.50426
14821.144,122.47143
14821.199,122.33654
14821.3,122.13843
14821.399,122.07048
14821.5,121.96958
14821.6,121.81382
14821.699,121.67901
14821.8,121.48353
14821.899,121.32073
14822,121.15344
14822.1,121.10499
14822.199,120.98026
14822.3,120.79541
14822.399,120.60834
14822.5,120.43995
14822.6,120.34269
14822.699,120.19412
14822.8,120.11461
14822.899,119.96539
14823,119.76999
14823.1,119.61488
14823.199,119.49939
14823.3,119.40968
14823.399,119.26514
14823.5,119.15889
14823.6,118.98978
14823.699,118.82506
14823.8,118.72144
14823.899,118.59167
14824,118.47338
14824.1,118.31359
14824.199,118.18442
14824.3,118.05514
14824.399,117.9077
14824.5,117.77008
14824.6,117.65192
14824.699,117.53604
14824.8,117.41754
14824.838,117.3697
14824.899,117.25459
14825,117.15303
14825.1,117.01614
14825.199,116.90245
14825.3,116.75113
14825.399,116.64582
14825.5,116.48733
14825.6,116.35331
14825.699,116.22986
14825.8,116.09074
14825.899,115.98184
14826,115.82027
14826.1,115.74228
14826.199,115.60912
14826.3,115.45218
14826.399,115.33205
14826.5,115.19261
14826.6,115.09836
14826.699,114.96364
14826.8,114.87497
14826.899,114.70917
14827,114.58267
14827.1,114.46453
14827.199,114.33412
14827.3,114.23749
14827.399,114.08558
14827.5,113.97986
14827.6,113.83305
14827.699,113.73039
14827.8,113.60861
14827.899,113.50279
14828,113.3915
14828.1,113.23725
14828.199,113.13324
14828.3,112.98683
14828.399,112.87697
14828.5,112.7578
14828.6,112.63581
14828.699,112.51077
14828.8,112.36808
14828.894,112.26644
14828.899,112.25007
14829,112.17223
14829.1,112.04839
14829.199,111.91384
14829.3,111.76524
14829.399,111.65492
14829.5,111.56283
14829.6,111.43448
14829.699,111.33914
14829.8,111.18419
14829.899,111.08005
14830,110.93478
14830.1,110.85064
14830.199,110.73604
14830.3,110.61025
14830.399,110.51989
14830.5,110.37544
14830.6,110.30269
14830.699,110.15221
14830.8,110.06003
14830.899,109.92392
14831,109.81838
14831.1,109.68478
14831.199,109.57302
14831.3,109.48947
14831.399,109.3391
14831.5,109.2581
14831.6,109.11448
14831.699,109.00534
14831.8,108.85394
14831.899,108.80189
14832,108.66998
14832.1,108.52251
14832.199,108.44573
14832.3,108.29934
14832.399,108.23271
14832.5,108.07204
14832.6,108.00102
14832.699,107.88029
14832.8,107.76205
14832.899,107.66567
14833,107.56155
14833.1,107.44889
14833.199,107.30245
14833.232,107.2702
14833.3,107.17386
14833.399,107.04114
14833.5,106.93859
14833.6,106.86217
14833.699,106.77497
14833.8,106.64023
14833.899,106.5416
14834,106.38092
14834.1,106.28557
14834.199,106.16481
14834.3,106.09039
14834.399,106.00422
14834.5,105.85786
14834.6,105.73036
14834.699,105.58929
14834.8,105.54867
14834.899,105.45904
14835,105.43248
14835.1,105.24663
14835.199,105.09802
14835.3,104.95464
14835.399,104.83693
14835.5,104.85825
14835.6,104.71912
14835.699,104.55851
14835.8,104.42077
14835.899,104.28193
14836,104.22719
14836.1,104.16048
14836.199,104.09822
14836.3,103.9298
14836.399,103.78875
14836.5,103.65662
14836.6,103.58462
14836.699,103.53789
14836.8,103.41803
14836.899,103.27083
14837,103.1542
14837.1,103.0625
14837.199,102.93609
14837.3,102.86361
14837.399,102.73395
14837.5,102.60528
14837.6,102.48885
14837.699,102.38414
14837.8,102.28904
14837.854,102.23305
14837.899,102.17959
14838,102.08029
14838.1,101.99405
14838.199,101.85695
14838.3,101.75182
14838.399,101.64993
14838.5,101.55953
14838.6,101.43855
14838.699,101.32197
14838.8,101.25409
14838.899,101.14653
14839,101.00359
14839.1,100.89099
14839.199,100.80583
14839.3,100.71936
14839.399,100.582
14839.5,100.49795
14839.6,100.38415
14839.699,100.29376
14839.8,100.16231
14839.899,100.0655
14840,99.98216
14840.1,99.85802
14840.199,99.77051
14840.3,99.64772
14840.399,99.56697
14840.5,99.44975
14840.6,99.36284
14840.699,99.25048
14840.8,99.12843
14840.899,99.0338
14841,98.92759
14841.1,98.85719
14841.199,98.71669
14841.3,98.64213
14841.399,98.54744
14841.5,98.42904
14841.6,98.33371
14841.699,98.24066
14841.8,98.14869
14841.899,98.03469
14842,97.89933
14842.1,97.79462
14842.199,97.69888
14842.3,97.58161
14842.399,97.4692
14842.5,97.39992
14842.6,97.30424
14842.61,97.28981
14842.699,97.18584
14842.8,97.10708
14842.899,96.99085
14843,96.89983
14843.1,96.79767
14843.199,96.72328
14843.3,96.64515
14843.399,96.50888
14843.5,96.41953
14843.6,96.30346
14843.699,96.17508
14843.8,96.07333
14843.899,95.99479
14844,95.91395
14844.1,95.79765
14844.199,95.68973
14844.3,95.57368
14844.399,95.49204
14844.5,95.36376
14844.6,95.29363
14844.699,95.22262
14844.8,95.07283
14844.899,94.98403
14845,94.85016
14845.1,94.78389
14845.199,94.67346
14845.3,94.60579
14845.399,94.51822
14845.5,94.38752
14845.6,94.27316
14845.699,94.17801
14845.8,94.11965
14845.899,93.99494
14846,93.91397
14846.1,93.81498
14846.199,93.71801
14846.3,93.59087
14846.399,93.48159
14846.5,93.43898
14846.6,93.30451
14846.699,93.20337
14846.8,93.10021
14846.899,93.00019
14847,92.9099
14847.1,92.78774
14847.199,92.71698
14847.3,92.63717
14847.399,92.52758
14847.5,92.45496
14847.6,92.34454
14847.64,92.33675
14847.699,92.26599
14847.8,92.1542
14847.899,92.03684
14848,91.92757
14848.1,91.73651
14848.199,91.63895
14848.3,91.56604
14848.399,91.50245
14848.5,91.37943
14848.6,91.29015
14848.699,91.21314
14848.8,91.09308
14848.899,91.02077
14849,90.90401
14849.1,90.83641
14849.199,90.71287
14849.3,90.64985
14849.399,90.5613
14849.5,90.4445
14849.6,90.34343
14849.699,90.2143
14849.8,90.18908
14849.899,90.0596
14850,89.96766
14850.1,89.87466
14850.199,89.79861
14850.3,89.68389
14850.399,89.58879
14850.5,89.54967
14850.6,89.41284
14850.699,89.34734
14850.8,89.21546
14850.899,89.15717
14851,89.03478
14851.1,88.92483
14851.199,88.85193
14851.3,88.75754
14851.399,88.6531
14851.5,88.53397
14851.6,88.46448
14851.699,88.37515
14851.8,88.26242
14851.899,88.18068
14852,88.12315
14852.1,87.98806
14852.199,87.89012
14852.3,87.79538
14852.399,87.70227
14852.5,87.58494
14852.6,87.5181
14852.699,87.45433
14852.8,87.36016
14852.848,87.3243
14852.899,87.253
14853,87.16971
14853.1,87.08884
14853.199,86.96362
14853.3,86.91116
14853.399,86.83252
14853.5,86.73619
14853.6,86.61848
14853.699,86.53273
14853.8,86.47681
14853.899,86.33678
14854,86.27792
14854.1,86.19629
14854.199,86.09879
14854.3,85.99695
14854.399,85.87266
14854.5,85.81875
14854.6,85.71615
14854.699,85.64268
14854.8,85.52957
14854.899,85.4678
14855,85.37283
14855.1,85.24124
14855.199,85.19571
14855.3,85.08777
14855.399,85.00881
14855.5,84.88514
14855.6,84.85379
14855.699,84.75576
14855.8,84.63079
14855.899,84.56601
14856,84.48026
14856.1,84.40479
14856.199,84.2889
14856.3,84.22715
14856.399,84.16612
14856.5,84.05194
14856.6,83.95583
14856.699,83.89366
14856.8,83.79503
14856.899,83.68322
14857,83.59677
14857.1,83.51257
14857.199,83.37606
14857.3,83.27564
14857.399,83.21738
14857.5,83.11976
14857.6,83.03145
14857.699,82.94648
14857.8,82.89752
14857.899,82.81235
14858,82.70812
14858.1,82.61321
14858.199,82.5597
14858.3,82.45599
14858.399,82.36823
14858.422,82.35763
14858.5,82.30051
14858.6,82.20361
14858.699,82.10868
14858.8,81.99614
14858.899,81.95391
14859,81.85435
14859.1,81.75853
14859.199,81.70108
14859.3,81.59898
14859.399,81.52235
14859.5,81.3913
14859.6,81.35561
14859.699,81.25436
14859.8,81.16157
14859.899,81.06933
14860,80.98909
14860.1,80.92178
14860.199,80.80195
14860.3,80.75343
14860.399,80.64999
14860.5,80.55558
14860.6,80.47567
14860.699,80.36993
14860.8,80.31247
14860.899,80.19959
14861,80.12804
14861.1,80.03773
14861.199,79.94222
14861.3,79.85961
14861.399,79.77076
14861.5,79.7259
14861.6,79.60743
14861.699,79.4955
14861.8,79.43692
14861.899,79.32869
14862,79.26319
14862.1,79.13844
14862.199,79.09918
14862.3,79.02383
14862.399,78.91891
14862.5,78.84178
14862.6,78.74236
14862.699,78.67953
14862.8,78.56808
14862.899,78.53279
14863,78.47942
14863.1,78.36978
14863.199,78.29123
14863.3,78.19764
14863.399,78.11867
14863.5,78.0156
14863.6,77.98254
14863.699,77.90188
14863.8,77.80299
14863.899,77.71329
14864,77.64546
14864.1,77.58339
14864.199,77.46456
14864.3,77.39882
14864.354,77.37117
14864.399,77.29959
14864.5,77.21317
14864.6,77.09604
14864.699,77.03698
14864.8,76.96261
14864.899,76.84988
14865,76.79286
14865.1,76.70511
14865.199,76.63593
14865.3,76.52296
14865.399,76.4571
14865.5,76.3885
14865.6,76.26172
14865.699,76.17725
14865.8,76.12447
14865.899,76.03713
14866,75.93977
14866.1,75.84752
14866.199,75.78433
14866.3,75.66489
14866.399,75.59475
14866.5,75.53006
14866.6,75.46853
14866.699,75.39534
14866.8,75.29902
14866.899,75.23222
14867,75.11839
14867.1,75.02788
14867.199,74.98643
14867.3,74.92182
14867.399,74.88936
14867.5,74.77418
14867.6,74.69697
14867.699,74.59961
14867.8,74.53146
14867.899,74.46725
14868,74.40819
14868.1,74.37707
14868.199,74.2221
14868.3,74.14132
14868.399,74.05797
14868.5,73.97809
14868.6,73.94758
14868.699,73.87282
14868.8,73.88811
14868.899,73.74521
14869,73.61609
14869.1,73.49005
14869.199,73.44899
14869.3,73.43514
14869.399,73.40445
14869.5,73.33159
14869.6,73.17206
14869.699,73.07021
14869.8,72.96343
14869.899,72.95133
14870,72.88543
14870.1,72.81496
14870.199,72.73781
14870.3,72.61223
14870.399,72.51303
14870.5,72.44285
14870.6,72.43598
14870.699,72.33431
14870.758,72.24085
14870.8,72.24455
14870.899,72.14998
14871,72.05766
14871.1,71.97921
14871.199,71.8982
14871.3,71.83675
14871.399,71.74482
14871.5,71.6477
14871.6,71.58259
14871.699,71.51524
14871.8,71.44947
14871.899,71.36213
14872,71.29693
14872.1,71.23353
14872.199,71.13398
14872.3,71.08963
14872.399,70.99161
14872.5,70.96594
14872.6,70.8674
14872.699,70.79894
14872.8,70.74093
14872.899,70.60652
14873,70.58407
14873.1,70.49692
14873.199,70.46283
14873.3,70.34973
14873.399,70.25991
14873.5,70.23752
14873.6,70.11401
14873.699,70.05192
14873.8,69.95208
14873.899,69.94302
14874,69.84528
14874.1,69.75668
14874.199,69.69205
14874.3,69.58661
14874.399,69.53348
14874.5,69.41148
14874.6,69.38877
14874.699,69.31962
14874.8,69.22502
14874.899,69.15237
14875,69.09331
14875.1,69.00594
14875.199,68.92768
14875.3,68.88708
14875.399,68.81468
14875.5,68.73698
14875.6,68.66322
14875.699,68.60944
14875.8,68.51162
14875.899,68.44018
14876,68.36777
14876.1,68.30577
14876.199,68.22881
14876.3,68.13533
14876.399,68.07375
14876.5,67.99593
14876.6,67.91503
14876.699,67.84853
14876.8,67.79048
14876.899,67.68987
14877,67.61145
14877.1,67.55298
14877.199,67.50984
14877.3,67.37896
14877.339,67.36319
14877.399,67.30828
14877.5,67.25356
14877.6,67.17167
14877.699,67.11066
14877.8,67.02938
14877.899,66.99187
14878,66.88067
14878.1,66.81747
14878.199,66.75427
14878.3,66.69762
14878.399,66.62676
14878.5,66.50785
14878.6,66.48688
14878.699,66.37786
14878.8,66.30883
14878.899,66.24933
14879,66.1898
14879.1,66.11695
14879.199,66.02365
14879.3,65.99817
14879.399,65.88378
14879.5,65.7918
14879.6,65.71138
14879.699,65.67514
14879.8,65.62435
14879.899,65.50714
14880,65.42888
14880.1,65.37153
14880.199,65.28343
14880.3,65.21169
14880.399,65.15317
14880.5,65.10484
14880.6,64.99642
14880.699,64.91198
14880.8,64.87165
14880.899,64.74732
14881,64.70994
14881.1,64.64335
14881.199,64.60749
14881.3,64.48745
14881.399,64.40707
14881.5,64.35189
14881.6,64.23707
14881.699,64.18701
14881.8,64.09144
14881.899,64.09097
14882,64.00397
14882.1,63.91106
14882.199,63.83687
14882.3,63.77504
14882.399,63.68383
14882.5,63.60875
14882.6,63.58476
14882.699,63.5136
14882.8,63.41738
14882.899,63.3284
14883,63.28084
14883.1,63.20382
14883.199,63.12904
14883.3,63.09199
14883.399,63.01306
14883.5,62.94324
14883.6,62.8327
14883.699,62.79113
14883.8,62.71452
14883.899,62.61045
14884,62.56305
14884.1,62.49972
14884.199,62.40834
14884.3,62.3007
14884.395,62.26233
14884.399,62.25369
14884.5,62.22917
14884.6,62.13268
14884.699,62.05576
14884.8,61.99798
14884.899,61.94611
14885,61.85364
14885.1,61.78445
14885.199,61.75273
14885.3,61.65045
14885.399,61.554
14885.5,61.48588
14885.6,61.44266
14885.699,61.39234
14885.8,61.29725
14885.899,61.24457
14886,61.11097
14886.1,61.07851
14886.199,61.01087
14886.3,60.97943
14886.399,60.90831
14886.5,60.80607
14886.6,60.76677
14886.699,60.63424
14886.8,60.58965
14886.899,60.52605
14887,60.50544
14887.1,60.45611
14887.199,60.32153
14887.3,60.25396
14887.399,60.1759
14887.5,60.12479
14887.6,60.06685
14887.699,60.02826
14887.8,59.94856
14887.899,59.83106
14888,59.76541
14888.1,59.69568
14888.199,59.6466
14888.3,59.5691
14888.399,59.5132
14888.5,59.4709
14888.6,59.37383
14888.699,59.30211
14888.8,59.2501
14888.899,59.18439
14889,59.10653
14889.1,59.05772
14889.199,58.99877
14889.3,58.9208
14889.399,58.8276
14889.5,58.76727
14889.6,58.75203
14889.699,58.66885
14889.8,58.54701
14889.899,58.50705
14890,58.44481
14890.1,58.37082
14890.199,58.30441
14890.3,58.28106
14890.399,58.18868
14890.5,58.09519
14890.6,58.06472
14890.699,57.99816
14890.8,57.94647
14890.899,57.87056
14891,57.82323
14891.1,57.7477
14891.199,57.66512
14891.3,57.63203
14891.399,57.57952
14891.5,57.54947
14891.6,57.44597
14891.699,57.38392
14891.751,57.38623
14891.8,57.3349
14891.899,57.23487
14892,57.20394
14892.1,57.16521
14892.199,57.15508
14892.3,57.01827
14892.399,56.96113
14892.5,56.89445
14892.6,56.82427
14892.699,56.77873
14892.8,56.71348
14892.899,56.7047
14893,56.60217
14893.1,56.50072
14893.199,56.46452
14893.3,56.40171
14893.399,56.35751
14893.5,56.28648
14893.6,56.27064
14893.699,56.16444
14893.8,56.08591
14893.899,56.02838
14894,55.99902
14894.1,55.92394
14894.199,55.83022
14894.3,55.80181
14894.399,55.72912
14894.5,55.66446
14894.6,55.63148
14894.699,55.58266
14894.8,55.47183
14894.899,55.41893
14895,55.3824
14895.1,55.36347
14895.199,55.26257
14895.3,55.21066
14895.399,55.15376
14895.5,55.09259
14895.6,55.02832
14895.699,54.94095
14895.8,55.01943
14895.899,55.09205
14896,54.85424
14896.1,54.57844
14896.199,54.56241
14896.3,54.57748
14896.399,54.67986
14896.5,54.7279
14896.6,54.59458
14896.699,54.35305
14896.8,54.15392
14896.899,54.19064
14897,54.2507
14897.1,54.37507
14897.199,54.36637
14897.3,54.11169
14897.399,53.89537
14897.5,53.77893
14897.6,53.84003
14897.699,53.82167
14897.8,53.90669
14897.899,53.89764
14898,53.72421
14898.1,53.54031
14898.199,53.44887
14898.3,53.51797
14898.399,53.51316
14898.5,53.49188
14898.6,53.37901
14898.699,53.26597
14898.8,53.18137
14898.899,53.13265
14899,53.15543
14899.1,53.16521
14899.199,53.04526
14899.3,52.95194
14899.399,52.87895
14899.5,52.85662
14899.6,52.79708
14899.699,52.7928
14899.8,52.755
14899.899,52.66422
14900,52.59104
14900.1,52.52388
14900.199,52.53512
14900.3,52.44687
14900.399,52.42266
14900.427,52.37614
14900.5,52.38813
14900.6,52.2905
14900.699,52.21567
14900.8,52.15302
14900.899,52.18518
14901,52.10225
14901.1,52.06509
14901.199,51.99321
14901.3,51.90368
14901.399,51.82954
14901.5,51.77692
14901.6,51.78213
14901.699,51.7204
14901.8,51.66734
14901.899,51.58112
14902,51.55052
14902.1,51.45359
14902.199,51.38946
14902.3,51.40249
14902.399,51.36194
14902.5,51.27774
14902.6,51.17687
14902.699,51.16793
14902.8,51.09761
14902.899,51.03165
14903,51.01349
14903.1,50.96458
14903.199,50.91138
14903.3,50.82804
14903.399,50.80458
14903.5,50.7269
14903.6,50.65092
14903.699,50.59424
14903.8,50.58853
14903.899,50.55165
14904,50.46542
14904.1,50.40154
14904.199,50.38289
14904.3,50.27839
14904.399,50.25664
14904.5,50.23541
14904.6,50.20148
14904.699,50.12463
14904.8,50.04323
14904.899,50.02696
14905,49.9518
14905.1,49.91361
14905.199,49.85003
14905.3,49.84539
14905.399,49.79121
14905.5,49.6871
14905.6,49.69932
14905.699,49.60324
14905.8,49.58105
14905.899,49.49909
14906,49.49022
14906.1,49.43451
14906.199,49.36062
14906.3,49.34686
14906.399,49.28473
14906.5,49.23689
14906.6,49.17593
14906.699,49.14406
14906.8,49.10777
14906.899,49.03465
14907,48.99884
14907.1,48.95302
14907.199,48.9072
14907.3,48.83417
14907.399,48.85172
14907.5,48.80207
14907.6,48.73938
14907.699,48.6469
14907.8,48.59889
14907.899,48.55439
14908,48.49887
14908.1,48.47521
14908.199,48.45985
14908.3,48.52381
14908.399,48.42089
14908.5,48.29019
14908.6,48.20853
14908.699,48.13324
14908.8,48.171
14908.899,48.22472
14909,48.21192
14909.1,48.09168
14909.199,47.97791
14909.3,47.89947
14909.399,47.8561
14909.5,47.88683
14909.6,47.9431
14909.699,47.88012
14909.8,47.82668
14909.899,47.67434
14910,47.61275
14910.1,47.59111
14910.199,47.59597
14910.3,47.58886
14910.399,47.64285
14910.5,47.59118
14910.6,47.43168
14910.641,47.50348
14910.699,47.33659
14910.8,47.26993
14910.899,47.26073
14911,47.32828
14911.1,47.31739
14911.199,47.25975
14911.3,47.09416
14911.399,47.04156
14911.5,47.0525
14911.6,47.02637
14911.699,46.99004
14911.8,46.95579
14911.899,46.91498
14912,46.81077
14912.1,46.79777
14912.199,46.77266
14912.3,46.73157
14912.399,46.67615
14912.5,46.64517
14912.6,46.60069
14912.699,46.52551
14912.8,46.51117
14912.899,46.50068
14913,46.45067
14913.1,46.37175
14913.199,46.32908
14913.3,46.26776
14913.399,46.2433
14913.5,46.19334
14913.6,46.17823
14913.699,46.16068
14913.8,46.05317
14913.899,45.97005
14914,45.99773
14914.1,46.00913
14914.199,45.94684
14914.3,45.89133
14914.399,45.83669
14914.5,45.75672
14914.6,45.70628
14914.699,45.72566
14914.8,45.71204
14914.899,45.6662
14915,45.61387
14915.1,45.54102
14915.199,45.50676
14915.3,45.43409
14915.399,45.43414
14915.5,45.43403
14915.6,45.38381
14915.699,45.29836
14915.8,45.25194
14915.899,45.25099
14916,45.16327
14916.1,45.18232
14916.199,45.13326
14916.3,45.10188
14916.399,45.01451
14916.5,44.97083
14916.6,44.95959
14916.699,44.90853
14916.8,44.90937
14916.899,44.8728
14917,44.79707
14917.1,44.71735
14917.199,44.6522
14917.3,44.66561
14917.399,44.64369
14917.5,44.59303
14917.6,44.55496
14917.699,44.53028
14917.8,44.46095
14917.899,44.38957
14918,44.40125
14918.1,44.38177
14918.199,44.31484
14918.3,44.26436
14918.399,44.23866
14918.5,44.20474
14918.6,44.15196
14918.699,44.15843
14918.8,44.1381
14918.899,44.04852
14919,44.00366
14919.1,43.9736
14919.199,43.97153
14919.3,43.90334
14919.399,43.87829
14919.5,43.83909
14919.6,43.77678
14919.699,43.73531
14919.8,43.70468
14919.899,43.73311
14920,43.67231
14920.1,43.63779
14920.199,43.57001
14920.3,43.54455
14920.399,43.48244
14920.5,43.46668
14920.6,43.45186
14920.699,43.41682
14920.8,43.36454
14920.899,43.30117
14921,43.31426
14921.1,43.21196
14921.199,43.17851
14921.3,43.16287
14921.399,43.12868
14921.5,43.08782
14921.6,43.0427
14921.699,43.01881
14921.8,42.94395
14921.899,42.91616
14922,42.88639
14922.1,42.87408
14922.199,42.82967
14922.3,42.76442
14922.399,42.74971
14922.5,42.70773
14922.6,42.64764
14922.699,42.64006
14922.8,42.61563
14922.899,42.56132
14923,42.50558
14923.1,42.4889
14923.199,42.47585
14923.3,42.35746
14923.399,42.35054
14923.5,42.34587
14923.6,42.32896
14923.622,42.31866
14923.699,42.23986
14923.8,42.20015
14923.899,42.21523
14924,42.12818
14924.1,42.07898
14924.199,42.08212
14924.3,42.04673
14924.399,41.98648
14924.5,41.98506
14924.6,41.98948
14924.699,41.87758
14924.8,41.82434
14924.899,41.75132
14925,41.89193
14925.1,42.21992
14925.199,41.69281
14925.3,41.36756
14925.399,41.22073
14925.5,41.50364
14925.6,41.92213
14925.699,42.0006
14925.8,41.63139
14925.899,41.14774
14926,40.9975
14926.1,41.23878
14926.199,41.54482
14926.3,41.65766
14926.399,41.46291
14926.5,41.08538
14926.6,40.89956
14926.699,40.99534
14926.8,41.25926
14926.899,41.34752
14927,41.20522
14927.1,40.97579
14927.199,40.79139
14927.3,40.78112
14927.399,40.93149
14927.5,41.07074
14927.6,41.03391
14927.699,40.78941
14927.8,40.61187
14927.899,40.62824
14928,40.70156
14928.1,40.80383
14928.199,40.76818
14928.3,40.67766
14928.399,40.46059
14928.5,40.38242
14928.6,40.46249
14928.699,40.54862
14928.8,40.57693
14928.899,40.43311
14929,40.35468
14929.1,40.19498
14929.199,40.22318
14929.3,40.29577
14929.399,40.33118
14929.5,40.26958
14929.6,40.11336
14929.699,40.06114
14929.8,39.99655
14929.899,40.03548
14930,40.04247
14930.1,40.03536
14930.199,39.95889
14930.3,39.82831
14930.399,39.82177
14930.5,39.80859
14930.6,39.82116
14930.699,39.78177
14930.8,39.76424
14930.899,39.69497
14931,39.62772
14931.1,39.61358
14931.199,39.62457
14931.3,39.58666
14931.399,39.53899
14931.5,39.49566
14931.6,39.46455
14931.699,39.41196
14931.8,39.38618
14931.899,39.39606
14932,39.35444
14932.1,39.30157
14932.199,39.24501
14932.3,39.24114
14932.399,39.20814
14932.5,39.17496
14932.6,39.15538
14932.699,39.12117
14932.8,39.03988
14932.899,39.01063
14933,39.03338
14933.1,38.99986
14933.199,38.97535
14933.3,38.9271
14933.399,38.90252
14933.5,38.8323
14933.6,38.77046
14933.699,38.8201
14933.8,38.76822
14933.899,38.73817
14934,38.65998
14934.1,38.64944
14934.199,38.60261
14934.3,38.55406
14934.399,38.56434
14934.5,38.54237
14934.6,38.50167
14934.699,38.45052
14934.8,38.42098
14934.899,38.38113
14935,38.3249
14935.1,38.32693
14935.199,38.30552
14935.3,38.29744
14935.399,38.20069
14935.5,38.16743
14935.6,38.16004
14935.699,38.09641
14935.8,38.06228
14935.899,38.05992
14936,38.03551
14936.1,37.96788
14936.199,37.94787
14936.3,37.9662
14936.399,37.88243
14936.5,37.8569
14936.6,37.83188
14936.699,37.84635
14936.8,37.84552
14936.899,37.72964
14937,37.86268
14937.1,37.57499
14937.199,37.47136
14937.3,37.52099
14937.399,37.68285
14937.5,37.75162
14937.6,37.64059
14937.621,37.49335
14937.699,37.68
14937.8,37.45693
14937.899,37.34258
14938,37.33581
14938.1,37.39104
14938.199,37.4287
14938.3,37.3556
14938.399,37.32068
14938.5,37.30503
14938.6,37.23897
14938.699,37.20056
14938.8,37.2595
14938.899,37.24513
14939,37.18229
14939.1,37.11103
14939.199,37.07604
14939.3,37.0799
14939.399,37.02634
14939.5,37.02502
14939.6,37.02477
14939.699,37.03133
14939.8,36.90022
14939.899,36.94525
14940,36.84497
14940.1,36.81919
14940.199,36.86492
14940.3,36.86267
14940.399,36.83442
14940.5,36.71587
14940.6,36.67198
14940.699,36.68622
14940.8,36.64172
14940.899,36.64414
14941,36.63508
14941.1,36.56992
14941.199,36.55028
14941.3,36.4574
14941.399,36.50733
14941.5,36.45025
14941.6,36.40092
14941.699,36.3775
14941.8,36.35219
14941.899,36.34624
14942,36.2942
14942.1,36.29876
14942.199,36.25612
14942.3,36.18957
14942.399,36.17365
14942.5,36.15257
14942.6,36.1567
14942.699,36.11599
14942.8,36.08866
14942.899,36.064
14943,35.99613
14943.1,35.98529
14943.199,35.99406
14943.3,35.98132
14943.399,35.89754
14943.5,35.88203
14943.6,35.85369
14943.699,35.83591
14943.8,35.78977
14943.899,35.76615
14944,35.80565
14944.1,35.71857
14944.199,35.68548
14944.3,35.65504
14944.399,35.61921
14944.5,35.59715
14944.6,35.58035
14944.699,35.5722
14944.8,35.54272
14944.899,35.50052
14945,35.46229
14945.1,35.45194
14945.199,35.39415
14945.3,35.36234
14945.399,35.34443
14945.5,35.33773
14945.6,35.28241
14945.699,35.26104
14945.8,35.24284
14945.899,35.21182
14946,35.14861
14946.1,35.14103
14946.199,35.11752
14946.3,35.05972
14946.399,35.02589
14946.5,35.01329
14946.6,34.98917
14946.699,34.90791
14946.8,34.92067
14946.899,34.93083
14947,34.89933
14947.1,34.85557
14947.199,34.80513
14947.3,34.80973
14947.399,34.74994
14947.5,34.75004
14947.6,34.72725
14947.699,34.72515
14947.8,34.65922
14947.899,34.61704
14948,34.64757
14948.1,34.53634
14948.199,34.58684
14948.3,34.53073
14948.399,34.54528
14948.5,34.47753
14948.6,34.43276
14948.699,34.42691
14948.8,34.3922
14948.899,34.38764
14949,34.34327
14949.1,34.33815
14949.199,34.29623
14949.3,34.25044
14949.399,34.24601
14949.5,34.22328
14949.6,34.19076
14949.699,34.16194
14949.8,34.189
14949.899,34.1676
14950,34.09003
14950.1,34.07731
14950.199,34.07924
14950.3,34.0372
14950.399,34.00685
14950.5,33.98434
